--- Available filters and text transformations: colorize, debug, default, direct, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
INIT Serial
202	0.00	165
203	0.00	165
204	0.00	165
205	0.00	165
206	0.00	165
207	0.00	165
208	0.00	165
209	0.00	165
210	0.00	165
211	0.00	165
212	0.00	165
213	0.00	165
214	0.00	165
215	0.00	165
216	0.00	165
217	0.00	165
218	0.00	165
219	-50.00	165
220	0.00	165
221	0.00	165
222	0.00	165
223	0.00	165
224	0.00	165
225	0.00	165
226	0.00	165
227	0.00	165
228	0.00	165
229	0.00	165
230	0.00	165
231	0.00	165
232	0.00	165
233	0.00	165
234	0.00	165
235	0.00	165
236	0.00	165
237	0.00	165
238	0.00	165
239	0.00	165
240	0.00	165
241	0.00	165
242	0.00	165
243	0.00	165
244	0.00	165
245	0.00	165
246	0.00	165
247	0.00	165
248	0.00	165
249	0.00	165
250	0.00	165
251	0.00	165
252	0.00	165
253	0.00	165
254	0.00	165
255	0.00	165
256	-50.00	165
257	0.00	165
258	0.00	165
259	0.00	165
260	0.00	165
261	0.00	165
262	0.00	165
263	0.00	165
264	0.00	165
265	0.00	165
266	0.00	165
267	0.00	165
268	0.00	165
269	0.00	165
270	0.00	165
271	0.00	165
272	0.00	165
273	0.00	165
274	0.00	165
275	0.00	165
276	0.00	165
277	0.00	165
278	0.00	165
279	0.00	165
280	0.00	165
281	0.00	165
282	0.00	165
283	0.00	165
284	0.00	165
285	0.00	165
286	0.00	165
287	-50.00	165
288	0.00	165
289	0.00	165
290	0.00	165
291	0.00	165
292	0.00	165
293	0.00	165
294	0.00	165
295	0.00	165
296	0.00	165
297	0.00	165
298	0.00	165
299	0.00	165
300	0.00	165
301	0.00	165
302	0.00	165
303	0.00	165
304	0.00	165
305	0.00	165
306	0.00	165
307	0.00	165
308	0.00	165
309	0.00	165
310	0.00	165
311	0.00	165
312	0.00	165
313	0.00	165
314	-50.00	165
315	0.00	165
316	0.00	165
317	0.00	165
318	0.00	165
319	0.00	165
320	0.00	165
321	0.00	165
322	0.00	165
323	0.00	165
324	0.00	165
325	0.00	165
326	0.00	165
327	0.00	165
328	0.00	165
329	0.00	165
330	0.00	165
331	0.00	165
332	0.00	165
333	0.00	165
334	0.00	165
335	0.00	165
336	0.00	165
337	-50.00	165
338	0.00	165
339	0.00	165
340	0.00	165
341	0.00	165
342	0.00	165
343	0.00	165
344	0.00	165
345	0.00	165
346	0.00	165
347	0.00	165
348	0.00	165
349	0.00	165
350	0.00	165
351	0.00	165
352	0.00	165
353	0.00	165
354	0.00	165
355	0.00	165
356	0.00	165
357	0.00	165
358	0.00	165
359	-50.00	165
360	0.00	165
361	0.00	165
362	0.00	165
363	0.00	165
364	0.00	165
365	0.00	165
366	0.00	165
367	0.00	165
368	0.00	165
369	0.00	165
370	0.00	165
371	0.00	165
372	0.00	165
373	0.00	165
374	0.00	165
375	0.00	165
376	0.00	165
377	0.00	165
378	0.00	165
379	0.00	165
380	-50.00	165
381	0.00	165
382	0.00	165
383	0.00	165
384	0.00	165
385	0.00	165
386	0.00	165
387	0.00	165
388	0.00	165
389	0.00	165
390	0.00	165
391	0.00	165
392	0.00	165
393	0.00	165
394	0.00	165
395	0.00	165
396	0.00	165
397	0.00	165
398	0.00	165
399	-50.00	165
400	0.00	165
401	0.00	165
402	0.00	165
403	0.00	165
404	0.00	165
405	0.00	165
406	0.00	165
407	0.00	165
408	0.00	165
409	0.00	165
410	0.00	165
411	0.00	165
412	0.00	165
413	0.00	165
414	0.00	165
415	0.00	165
416	0.00	165
417	-50.00	165
418	0.00	165
419	0.00	165
420	0.00	165
421	0.00	165
422	0.00	165
423	0.00	165
424	0.00	165
425	0.00	165
426	0.00	165
427	0.00	165
428	0.00	165
429	0.00	165
430	0.00	165
431	0.00	165
432	0.00	165
433	0.00	165
434	-50.00	165
435	0.00	165
436	0.00	165
437	0.00	165
438	0.00	165
439	0.00	165
440	0.00	165
441	0.00	165
442	0.00	165
443	0.00	165
444	0.00	165
445	0.00	165
446	0.00	165
447	0.00	165
448	0.00	165
449	0.00	165
450	0.00	165
451	-50.00	165
452	0.00	165
453	0.00	165
454	0.00	165
455	0.00	165
456	0.00	165
457	0.00	165
458	0.00	165
459	0.00	165
460	0.00	165
461	0.00	165
462	0.00	165
463	0.00	165
464	0.00	165
465	0.00	165
466	0.00	165
467	0.00	165
468	-50.00	165
469	0.00	165
470	0.00	165
471	0.00	165
472	0.00	165
473	0.00	165
474	0.00	165
475	0.00	165
476	0.00	165
477	0.00	165
478	0.00	165
479	0.00	165
480	0.00	165
481	0.00	165
482	0.00	165
483	-50.00	165
484	0.00	165
485	0.00	165
486	0.00	165
487	0.00	165
488	0.00	165
489	0.00	165
490	0.00	165
491	0.00	165
492	0.00	165
493	0.00	165
494	0.00	165
495	0.00	165
496	0.00	165
497	0.00	165
498	0.00	165
499	-50.00	165
500	0.00	165
501	0.00	165
502	0.00	165
503	0.00	165
504	0.00	165
505	0.00	165
506	0.00	165
507	0.00	165
508	0.00	165
509	0.00	165
510	0.00	165
511	0.00	165
512	0.00	165
513	0.00	165
514	-50.00	165
515	0.00	165
516	0.00	165
517	0.00	165
518	0.00	165
519	0.00	165
520	0.00	165
521	0.00	165
522	0.00	165
523	0.00	165
524	0.00	165
525	0.00	165
526	0.00	165
527	0.00	165
528	0.00	165
529	-50.00	165
530	0.00	165
531	0.00	165
532	0.00	165
533	0.00	165
534	0.00	165
535	0.00	165
536	0.00	165
537	0.00	165
538	0.00	165
539	0.00	165
540	0.00	165
541	0.00	165
542	0.00	165
543	0.00	165
544	-50.00	165
545	0.00	165
546	0.00	165
547	0.00	165
548	0.00	165
549	0.00	165
550	0.00	165
551	0.00	165
552	0.00	165
553	0.00	165
554	0.00	165
555	0.00	165
556	0.00	165
557	0.00	165
558	-50.00	165
559	0.00	165
560	0.00	165
561	0.00	165
562	0.00	165
563	0.00	165
564	0.00	165
565	0.00	165
566	0.00	165
567	0.00	165
568	0.00	165
569	0.00	165
570	0.00	165
571	0.00	165
572	-50.00	165
573	0.00	165
574	0.00	165
575	0.00	165
576	0.00	165
577	0.00	165
578	0.00	165
579	0.00	165
580	0.00	165
581	0.00	165
582	0.00	165
583	0.00	165
584	0.00	165
585	0.00	165
586	-50.00	165
587	0.00	165
588	0.00	165
589	0.00	165
590	0.00	165
591	0.00	165
592	0.00	165
593	0.00	165
594	0.00	165
595	0.00	165
596	0.00	165
597	0.00	165
598	0.00	165
599	0.00	165
600	-50.00	165
601	0.00	165
602	0.00	165
603	0.00	165
604	0.00	165
605	0.00	165
606	0.00	165
607	0.00	165
608	0.00	165
609	0.00	165
610	0.00	165
611	0.00	165
612	0.00	165
613	-50.00	165
614	0.00	165
615	0.00	165
616	0.00	165
617	0.00	165
618	0.00	165
619	0.00	165
620	0.00	165
621	0.00	165
622	0.00	165
623	0.00	165
624	0.00	165
625	0.00	165
626	-50.00	165
627	0.00	165
628	0.00	165
629	0.00	165
630	0.00	165
631	0.00	165
632	0.00	165
633	0.00	165
634	0.00	165
635	0.00	165
636	0.00	165
637	0.00	165
638	0.00	165
639	-50.00	165
640	0.00	165
641	0.00	165
642	0.00	165
643	0.00	165
644	0.00	165
645	0.00	165
646	0.00	165
647	0.00	165
648	0.00	165
649	0.00	165
650	0.00	165
651	0.00	165
652	-50.00	165
653	0.00	165
654	0.00	165
655	0.00	165
656	0.00	165
657	0.00	165
658	0.00	165
659	0.00	165
660	0.00	165
661	0.00	165
662	0.00	165
663	0.00	165
664	-50.00	165
665	0.00	165
666	0.00	165
667	0.00	165
668	0.00	165
669	0.00	165
670	0.00	165
671	0.00	165
672	0.00	165
673	0.00	165
674	0.00	165
675	0.00	165
676	-50.00	165
677	0.00	165
678	0.00	165
679	0.00	165
680	0.00	165
681	0.00	165
682	0.00	165
683	0.00	165
684	0.00	165
685	0.00	165
686	0.00	165
687	0.00	165
688	-50.00	165
689	0.00	165
690	0.00	165
691	0.00	165
692	0.00	165
693	0.00	165
694	0.00	165
695	0.00	165
696	0.00	165
697	0.00	165
698	0.00	165
699	0.00	165
700	0.00	165
701	-50.00	165
702	0.00	165
703	0.00	165
704	0.00	165
705	0.00	165
706	0.00	165
707	0.00	165
708	0.00	165
709	0.00	165
710	0.00	165
711	0.00	165
712	-50.00	165
713	0.00	165
714	0.00	165
715	0.00	165
716	0.00	165
717	0.00	165
718	0.00	165
719	0.00	165
720	0.00	165
721	0.00	165
722	0.00	165
723	0.00	165
724	-50.00	165
725	0.00	165
726	0.00	165
727	0.00	165
728	0.00	165
729	0.00	165
730	0.00	165
731	0.00	165
732	0.00	165
733	0.00	165
734	0.00	165
735	0.00	165
736	-50.00	165
737	0.00	165
738	0.00	165
739	0.00	165
740	0.00	165
741	0.00	165
742	0.00	165
743	0.00	165
744	0.00	165
745	0.00	165
746	0.00	165
747	0.00	165
748	-50.00	165
749	0.00	165
750	0.00	165
751	0.00	165
752	0.00	165
753	0.00	165
754	0.00	165
755	0.00	165
756	0.00	165
757	0.00	165
758	0.00	165
759	0.00	165
760	-50.00	165
761	0.00	165
762	0.00	165
763	0.00	165
764	0.00	165
765	0.00	165
766	0.00	165
767	0.00	165
768	0.00	165
769	0.00	165
770	0.00	165
771	-50.00	165
772	0.00	165
773	0.00	165
774	0.00	165
775	0.00	165
776	0.00	165
777	0.00	165
778	0.00	165
779	0.00	165
780	0.00	165
781	0.00	165
782	0.00	165
783	-50.00	165
784	0.00	165
785	0.00	165
786	0.00	165
787	0.00	165
788	0.00	165
789	0.00	165
790	0.00	165
791	0.00	165
792	0.00	165
793	0.00	165
794	-50.00	165
795	0.00	165
796	0.00	165
797	0.00	165
798	0.00	165
799	0.00	165
800	0.00	165
801	0.00	165
802	0.00	165
803	0.00	165
804	0.00	165
805	-50.00	165
806	0.00	165
807	0.00	165
808	0.00	165
809	0.00	165
810	0.00	165
811	0.00	165
812	0.00	165
813	0.00	165
814	0.00	165
815	0.00	165
816	-50.00	165
817	0.00	165
818	0.00	165
819	0.00	165
820	0.00	165
821	0.00	165
822	0.00	165
823	0.00	165
824	0.00	165
825	0.00	165
826	0.00	165
827	-50.00	165
828	0.00	165
829	0.00	165
830	0.00	165
831	0.00	165
832	0.00	165
833	0.00	165
834	0.00	165
835	0.00	165
836	0.00	165
837	0.00	165
838	-50.00	165
839	0.00	165
840	0.00	165
841	0.00	165
842	0.00	165
843	0.00	165
844	0.00	165
845	0.00	165
846	0.00	165
847	0.00	165
848	-50.00	165
849	0.00	165
850	0.00	165
851	0.00	165
852	0.00	165
853	0.00	165
854	0.00	165
855	0.00	165
856	0.00	165
857	0.00	165
858	-50.00	165
859	0.00	165
860	0.00	165
861	0.00	165
862	0.00	165
863	0.00	165
864	0.00	165
865	0.00	165
866	0.00	165
867	0.00	165
868	0.00	165
869	-50.00	165
870	0.00	165
871	0.00	165
872	0.00	165
873	0.00	165
874	0.00	165
875	0.00	165
876	0.00	165
877	0.00	165
878	0.00	165
879	0.00	165
880	-50.00	165
881	0.00	165
882	0.00	165
883	0.00	165
884	0.00	165
885	0.00	165
886	0.00	165
887	0.00	165
888	0.00	165
889	0.00	165
890	-50.00	165
891	0.00	165
892	0.00	165
893	0.00	165
894	0.00	165
895	0.00	165
896	0.00	165
897	0.00	165
898	0.00	165
899	0.00	165
900	-50.00	165
901	0.00	165
902	0.00	165
903	0.00	165
904	0.00	165
905	0.00	165
906	0.00	165
907	0.00	165
908	0.00	165
909	0.00	165
910	0.00	165
911	-50.00	165
912	0.00	165
913	0.00	165
914	0.00	165
915	0.00	165
916	0.00	165
917	0.00	165
918	0.00	165
919	0.00	165
920	0.00	165
921	-50.00	165
922	0.00	165
923	0.00	165
924	0.00	165
925	0.00	165
926	0.00	165
927	0.00	165
928	0.00	165
929	0.00	165
930	0.00	165
931	0.00	165
932	-50.00	165
933	0.00	165
934	0.00	165
935	0.00	165
936	0.00	165
937	0.00	165
938	0.00	165
939	0.00	165
940	0.00	165
941	0.00	165
942	-50.00	165
943	0.00	165
944	0.00	165
945	0.00	165
946	0.00	165
947	0.00	165
948	0.00	165
949	0.00	165
950	0.00	165
951	0.00	165
952	-50.00	165
953	0.00	165
954	0.00	165
955	0.00	165
956	0.00	165
957	0.00	165
958	0.00	165
959	0.00	165
960	0.00	165
961	0.00	165
962	-50.00	165
963	0.00	165
964	0.00	165
965	0.00	165
966	0.00	165
967	0.00	165
968	0.00	165
969	0.00	165
970	0.00	165
971	0.00	165
972	-50.00	165
973	0.00	165
974	0.00	165
975	0.00	165
976	0.00	165
977	0.00	165
978	0.00	165
979	0.00	165
980	0.00	165
981	0.00	165
982	-50.00	165
983	0.00	165
984	0.00	165
985	0.00	165
986	0.00	165
987	0.00	165
988	0.00	165
989	0.00	165
990	0.00	165
991	0.00	165
992	-50.00	165
993	0.00	165
994	0.00	165
995	0.00	165
996	0.00	165
997	0.00	165
998	0.00	165
999	0.00	165
1000	0.00	165
1001	0.00	165
1002	-50.00	165
1003	0.00	165
1004	0.00	165
1005	0.00	165
1006	0.00	165
1007	0.00	165
1008	0.00	165
1009	0.00	165
1010	0.00	165
1011	-50.00	165
1012	0.00	165
1013	0.00	165
1014	0.00	165
1015	0.00	165
1016	0.00	165
1017	0.00	165
1018	0.00	165
1019	0.00	165
1020	0.00	165
1021	-50.00	165
1022	0.00	165
1023	0.00	165
1024	0.00	165
1025	0.00	165
1026	0.00	165
1027	0.00	165
1028	0.00	165
1029	0.00	165
1030	-50.00	165
1031	0.00	165
1032	0.00	165
1033	0.00	165
1034	0.00	165
1035	0.00	165
1036	0.00	165
1037	0.00	165
1038	0.00	165
1039	0.00	165
1040	-50.00	165
1041	0.00	165
1042	0.00	165
1043	0.00	165
1044	0.00	165
1045	0.00	165
1046	0.00	165
1047	0.00	165
1048	0.00	165
1049	-50.00	165
1050	0.00	165
1051	0.00	165
1052	0.00	165
1053	0.00	165
1054	0.00	165
1055	0.00	165
1056	0.00	165
1057	0.00	165
1058	0.00	165
1059	-50.00	165
1060	0.00	165
1061	0.00	165
1062	0.00	165
1063	0.00	165
1064	0.00	165
1065	0.00	165
1066	0.00	165
1067	0.00	165
1068	0.00	165
1069	-50.00	165
1070	0.00	165
1071	0.00	165
1072	-1550.00	165
1073	-1600.00	165
1074	-1700.00	165
1075	-1700.00	165
1076	-1750.00	165
1077	-1800.00	165
1078	-1750.00	165
1079	-1800.00	165
1080	-1800.00	165
1081	-1750.00	165
1082	-1800.00	165
1083	-1800.00	165
1084	-1800.00	165
1085	-1800.00	165
1086	-1800.00	165
1087	-1800.00	165
1088	-1800.00	165
1089	-1800.00	165
1090	-1800.00	165
1091	-1800.00	165
1092	-1800.00	165
1093	-1800.00	165
1094	-1800.00	165
1095	-1800.00	165
1096	-1800.00	165
1097	-1800.00	165
1098	-1800.00	165
1099	-1800.00	165
1100	-1850.00	185
1101	-1850.00	185
1102	-1950.00	185
1103	-1950.00	185
1104	-2000.00	185
1105	-2000.00	185
1106	-2000.00	185
1107	-2000.00	185
1108	-2000.00	185
1109	-2000.00	185
1110	-2050.00	185
1111	-2000.00	185
1112	-2000.00	185
1113	-2050.00	185
1114	-2000.00	185
1115	-2000.00	185
1116	-2050.00	185
1117	-2000.00	185
1118	-2050.00	185
1119	-2000.00	185
1120	-2000.00	185
1121	-2100.00	185
1122	-2000.00	185
1123	-2050.00	185
1124	-2000.00	185
1125	-2050.00	185
1126	-2000.00	185
1127	-2000.00	185
1128	-2100.00	185
1129	-2000.00	185
1130	-2100.00	185
1131	-2000.00	185
1132	-2000.00	185
1133	-2000.00	185
1134	-2000.00	185
1135	-2050.00	185
1136	-2000.00	185
1137	-2050.00	185
1138	-2050.00	185
1139	-2000.00	185
1140	-2100.00	185
1141	-2000.00	185
1142	-2050.00	185
1143	-2000.00	185
1144	-2000.00	185
1145	-2050.00	185
1146	-2000.00	185
1147	-2050.00	185
1148	-2000.00	185
1149	-2050.00	185
1150	-2050.00	205
1151	-2100.00	205
1152	-2150.00	205
1153	-2150.00	205
1154	-2200.00	205
1155	-2200.00	205
1156	-2250.00	205
1157	-2200.00	205
1158	-2250.00	205
1159	-2250.00	205
1160	-2200.00	205
1161	-2250.00	205
1162	-2250.00	205
1163	-2200.00	205
1164	-2250.00	205
1165	-2250.00	205
1166	-2250.00	205
1167	-2250.00	205
1168	-2250.00	205
1169	-2300.00	205
1170	-2250.00	205
1171	-2250.00	205
1172	-2200.00	205
1173	-2250.00	205
1174	-2250.00	205
1175	-2250.00	205
1176	-2250.00	205
1177	-2250.00	205
1178	-2250.00	205
1179	-2250.00	205
1180	-2250.00	205
1181	-2250.00	205
1182	-2200.00	205
1183	-2250.00	205
1184	-2250.00	205
1185	-2250.00	205
1186	-2250.00	205
1187	-2250.00	205
1188	-2250.00	205
1189	-2250.00	205
1190	-2250.00	205
1191	-2250.00	205
1192	-2250.00	205
1193	-2300.00	205
1194	-2250.00	205
1195	-2250.00	205
1196	-2250.00	205
1197	-2200.00	205
1198	-2250.00	205
1199	-2250.00	205
1200	-2300.00	225
1201	-2300.00	225
1202	-2400.00	225
1203	-2450.00	225
1204	-2400.00	225
1205	-2450.00	225
1206	-2450.00	225
1207	-2450.00	225
1208	-2450.00	225
1209	-2450.00	225
1210	-2450.00	225
1211	-2450.00	225
1212	-2450.00	225
1213	-2400.00	225
1214	-2450.00	225
1215	-2500.00	225
1216	-2450.00	225
1217	-2450.00	225
1218	-2450.00	225
1219	-2500.00	225
1220	-2450.00	225
1221	-2450.00	225
1222	-2450.00	225
1223	-2450.00	225
1224	-2500.00	225
1225	-2450.00	225
1226	-2450.00	225
1227	-2450.00	225
1228	-2500.00	225
1229	-2450.00	225
1230	-2450.00	225
1231	-2500.00	225
1232	-2450.00	225
1233	-2450.00	225
1234	-2450.00	225
1235	-2500.00	225
1236	-2500.00	225
1237	-2450.00	225
1238	-2500.00	225
1239	-2450.00	225
1240	-2450.00	225
1241	-2450.00	225
1242	-2500.00	225
1243	-2450.00	225
1244	-2450.00	225
1245	-2500.00	225
1246	-2450.00	225
1247	-2450.00	225
1248	-2450.00	225
1249	-2500.00	225
1250	-2450.00	245
1251	-2500.00	245
1252	-2600.00	245
1253	-2600.00	245
1254	-2600.00	245
1255	-2650.00	245
1256	-2600.00	245
1257	-2650.00	245
1258	-2650.00	245
1259	-2700.00	245
1260	-2650.00	245
1261	-2650.00	245
1262	-2700.00	245
1263	-2650.00	245
1264	-2650.00	245
1265	-2700.00	245
1266	-2650.00	245
1267	-2700.00	245
1268	-2650.00	245
1269	-2700.00	245
1270	-2650.00	245
1271	-2700.00	245
1272	-2650.00	245
1273	-2650.00	245
1274	-2700.00	245
1275	-2650.00	245
1276	-2700.00	245
1277	-2650.00	245
1278	-2700.00	245
1279	-2700.00	245
1280	-2700.00	245
1281	-2650.00	245
1282	-2700.00	245
1283	-2650.00	245
1284	-2700.00	245
1285	-2650.00	245
1286	-2700.00	245
1287	-2650.00	245
1288	-2700.00	245
1289	-2650.00	245
1290	-2750.00	245
1291	-2650.00	245
1292	-2700.00	245
1293	-2650.00	245
1294	-2700.00	245
1295	-2650.00	245
1296	-2700.00	245
1297	-2650.00	245
1298	-2700.00	245
1299	-2650.00	245
1300	-2300.00	10
1301	-1600.00	10
1302	-1000.00	10
1303	-650.00	10
1304	-450.00	10
1305	-250.00	10
1306	-200.00	10
1307	-150.00	10
1308	-150.00	10
1309	-100.00	10
1310	-50.00	10
1311	-100.00	10
1312	-100.00	10
1313	-50.00	10
1314	-100.00	10
1315	-50.00	10
1316	-100.00	10
1317	-100.00	10
1318	-50.00	10
1319	-100.00	10
1320	-50.00	10
1321	-100.00	10
1322	-50.00	10
1323	-100.00	10
1324	-50.00	10
1325	-100.00	10
1326	-50.00	10
1327	-100.00	10
1328	-50.00	10
1329	-100.00	10
1330	-50.00	10
1331	-100.00	10
1332	-50.00	10
1333	-100.00	10
1334	-50.00	10
1335	-100.00	10
1336	-50.00	10
1337	-100.00	10
1338	-50.00	10
1339	-100.00	10
1340	-50.00	10
1341	-100.00	10
1342	-50.00	10
1343	-100.00	10
1344	-50.00	10
1345	-100.00	10
1346	-50.00	10
1347	-100.00	10
1348	-50.00	10
1349	-100.00	10
1350	-100.00	30
1351	-200.00	30
1352	-250.00	30
1353	-300.00	30
1354	-250.00	30
1355	-300.00	30
1356	-300.00	30
1357	-300.00	30
1358	-300.00	30
1359	-300.00	30
1360	-300.00	30
1361	-300.00	30
1362	-300.00	30
1363	-300.00	30
1364	-300.00	30
1365	-300.00	30
1366	-300.00	30
1367	-300.00	30
1368	-300.00	30
1369	-300.00	30
1370	-300.00	30
1371	-300.00	30
1372	-300.00	30
1373	-300.00	30
1374	-300.00	30
1375	-300.00	30
1376	-300.00	30
1377	-300.00	30
1378	-300.00	30
1379	-300.00	30
1380	-300.00	30
1381	-300.00	30
1382	-300.00	30
1383	-300.00	30
1384	-300.00	30
1385	-300.00	30
1386	-300.00	30
1387	-300.00	30
1388	-300.00	30
1389	-300.00	30
1390	-300.00	30
1391	-300.00	30
1392	-300.00	30
1393	-300.00	30
1394	-300.00	30
1395	-300.00	30
1396	-300.00	30
1397	-300.00	30
1398	-300.00	30
1399	-300.00	30
1400	-350.00	50
1401	-400.00	50
1402	-450.00	50
1403	-500.00	50
1404	-500.00	50
1405	-500.00	50
1406	-500.00	50
1407	-550.00	50
1408	-500.00	50
1409	-550.00	50
1410	-500.00	50
1411	-550.00	50
1412	-500.00	50
1413	-550.00	50
1414	-500.00	50
1415	-500.00	50
1416	-550.00	50
1417	-500.00	50
1418	-550.00	50
1419	-500.00	50
1420	-500.00	50
1421	-550.00	50
1422	-500.00	50
1423	-550.00	50
1424	-500.00	50
1425	-500.00	50
1426	-550.00	50
1427	-500.00	50
1428	-550.00	50
1429	-500.00	50
1430	-550.00	50
1431	-500.00	50
1432	-500.00	50
1433	-550.00	50
1434	-500.00	50
1435	-550.00	50
1436	-500.00	50
1437	-550.00	50
1438	-500.00	50
1439	-500.00	50
1440	-550.00	50
1441	-500.00	50
1442	-550.00	50
1443	-500.00	50
1444	-550.00	50
1445	-500.00	50
1446	-500.00	50
1447	-550.00	50
1448	-500.00	50
1449	-550.00	50
1450	-550.00	70
1451	-650.00	70
1452	-650.00	70
1453	-700.00	70
1454	-750.00	70
1455	-700.00	70
1456	-750.00	70
1457	-750.00	70
1458	-750.00	70
1459	-700.00	70
1460	-750.00	70
1461	-750.00	70
1462	-750.00	70
1463	-750.00	70
1464	-750.00	70
1465	-750.00	70
1466	-750.00	70
1467	-750.00	70
1468	-750.00	70
1469	-700.00	70
1470	-750.00	70
1471	-750.00	70
1472	-750.00	70
1473	-750.00	70
1474	-750.00	70
1475	-750.00	70
1476	-750.00	70
1477	-700.00	70
1478	-750.00	70
1479	-750.00	70
1480	-750.00	70
1481	-750.00	70
1482	-750.00	70
1483	-750.00	70
1484	-750.00	70
1485	-750.00	70
1486	-750.00	70
1487	-700.00	70
1488	-750.00	70
1489	-750.00	70
1490	-750.00	70
1491	-750.00	70
1492	-750.00	70
1493	-750.00	70
1494	-750.00	70
1495	-700.00	70
1496	-750.00	70
1497	-750.00	70
1498	-750.00	70
1499	-750.00	70
1500	-800.00	90
1501	-850.00	90
1502	-900.00	90
1503	-950.00	90
1504	-900.00	90
1505	-1000.00	90
1506	-950.00	90
1507	-950.00	90
1508	-950.00	90
1509	-1000.00	90
1510	-950.00	90
1511	-1000.00	90
1512	-950.00	90
1513	-1000.00	90
1514	-950.00	90
1515	-1000.00	90
1516	-1000.00	90
1517	-950.00	90
1518	-1000.00	90
1519	-950.00	90
1520	-1000.00	90
1521	-950.00	90
1522	-1000.00	90
1523	-1000.00	90
1524	-950.00	90
1525	-1000.00	90
1526	-950.00	90
1527	-1000.00	90
1528	-950.00	90
1529	-1000.00	90
1530	-950.00	90
1531	-1000.00	90
1532	-950.00	90
1533	-1000.00	90
1534	-950.00	90
1535	-1000.00	90
1536	-950.00	90
1537	-1000.00	90
1538	-1000.00	90
1539	-950.00	90
1540	-1000.00	90
1541	-950.00	90
1542	-1000.00	90
1543	-950.00	90
1544	-1000.00	90
1545	-950.00	90
1546	-1000.00	90
1547	-950.00	90
1548	-1000.00	90
1549	-950.00	90
1550	-1050.00	110
1551	-1050.00	110
1552	-1150.00	110
1553	-1150.00	110
1554	-1150.00	110
1555	-1150.00	110
1556	-1200.00	110
1557	-1200.00	110
